,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value
672,Briana,Trill,Female,5,1944-03-18,Health Coach III,Health,High Net Worth,N,No,11,0433 La Follette Road,2137,NSW,Australia,11,1.02,1.02,1.275,1.275,672,672,0.7039062500000001
673,Cobbie,Bruyett,Male,20,1956-03-19,Associate Professor,,Mass Customer,N,Yes,20,8593 Prairie Rose Way,2500,NSW,Australia,8,0.78,0.9750000000000001,0.9750000000000001,0.8287500000000001,674,674,0.703125
674,Wrennie,Dwelly,Female,23,1940-03-11,Operator,Manufacturing,Mass Customer,N,No,18,179 Carey Terrace,3020,VIC,Australia,9,0.47,0.47,0.5874999999999999,0.4993749999999999,674,674,0.703125
675,Sibylla,Kibble,Female,73,1962-08-05,Pharmacist,Health,High Net Worth,N,No,12,3 Ruskin Hill,2122,NSW,Australia,9,0.64,0.64,0.8,0.8,676,676,0.70125
676,Kariotta,Naper,Female,8,1952-04-07,VP Sales,Health,Mass Customer,N,No,21,87 Crescent Oaks Alley,2756,NSW,Australia,10,0.97,0.97,1.2125,1.030625,676,676,0.70125
677,Wylie,Huntingdon,Male,99,1966-08-11,VP Quality Control,Financial Services,Mass Customer,N,No,15,08822 Duke Road,2763,NSW,Australia,8,0.74,0.74,0.925,0.78625,676,676,0.70125
678,Lizbeth,Garvan,Female,36,1996-09-06,Structural Analysis Engineer,Health,Mass Customer,N,No,4,5 Schurz Street,2141,NSW,Australia,9,1.08,1.08,1.35,1.1475,676,676,0.70125
679,Averil,Ackery,Male,93,1970-09-09,Sales Representative,Retail,Mass Customer,N,Yes,7,344 Darwin Junction,2093,NSW,Australia,12,0.91,1.1375,1.421875,1.20859375,676,676,0.70125
680,Myrtie,Ostrich,Female,70,1996-06-18,VP Quality Control,Property,Affluent Customer,N,Yes,9,320 Acker Drive,2251,NSW,Australia,7,0.97,1.2125,1.2125,1.2125,676,676,0.70125
681,Ross,Vidgen,Male,17,1947-12-28,VP Sales,Retail,Affluent Customer,N,No,12,2874 Bay Hill,4032,QLD,Australia,9,1.05,1.05,1.3125,1.3125,682,682,0.7000000000000001
682,Sibby,Skinner,Female,25,1981-05-05,Accountant IV,Manufacturing,Mass Customer,N,Yes,12,3 Sunbrook Alley,4178,QLD,Australia,7,0.79,0.9875,0.9875,0.839375,682,682,0.7000000000000001
683,Selle,Casper,Female,98,1978-03-27,Social Worker,Health,Mass Customer,N,Yes,10,34 Jay Hill,2880,NSW,Australia,1,1.02,1.275,1.59375,1.3546875,684,684,0.7
684,Andrew,Froment,Male,58,1977-07-19,Office Assistant IV,Retail,High Net Worth,N,No,7,78 Bluestem Road,3860,VIC,Australia,2,0.74,0.74,0.74,0.74,684,684,0.7
685,Maurizia,Ritmeyer,Female,95,1980-04-09,Teacher,Entertainment,Mass Customer,N,Yes,3,0 Express Lane,2142,NSW,Australia,6,1.03,1.2875,1.609375,1.36796875,684,684,0.7
686,Keenan,Moriarty,Male,67,1994-12-23,Actuary,Financial Services,Mass Customer,N,Yes,2,077 Hansons Point,4075,QLD,Australia,8,0.89,1.1125,1.1125,0.945625,684,684,0.7
687,Davide,Senten,Male,22,1941-02-23,Accounting Assistant II,Manufacturing,Mass Customer,N,No,11,23737 Bartillon Street,2171,NSW,Australia,9,0.41,0.41,0.5125,0.43562499999999993,688,688,0.697
688,Renie,Fiveash,Female,92,1992-10-10,Occupational Therapist,Health,High Net Worth,N,No,16,2 Anniversary Trail,4508,QLD,Australia,4,0.89,0.89,1.1125,1.1125,688,688,0.697
689,Willard,Booton,Male,69,1938-09-02,,Health,High Net Worth,N,Yes,7,05 Ronald Regan Alley,2121,NSW,Australia,9,0.68,0.8500000000000001,1.0625,1.0625,688,688,0.697
690,Debby,Balmadier,Female,53,1992-06-24,Administrative Assistant II,Financial Services,Affluent Customer,N,Yes,5,738 Spaight Drive,3216,VIC,Australia,8,0.9,1.125,1.125,1.125,691,691,0.6906249999999999
691,Rockie,MacKibbon,Male,42,1978-04-20,,,Mass Customer,N,Yes,13,8 Bunker Hill Court,2298,NSW,Australia,8,1.03,1.2875,1.2875,1.094375,691,691,0.6906249999999999
692,Harvey,Dwelley,Male,70,1973-08-30,Help Desk Technician,Financial Services,Affluent Customer,N,No,18,59846 2nd Pass,2077,NSW,Australia,9,0.84,0.84,1.05,1.05,691,691,0.6906249999999999
693,Patrice,Pariss,Male,96,1954-06-15,VP Accounting,Financial Services,Mass Customer,N,No,9,3745 Thierer Trail,4078,QLD,Australia,5,0.63,0.63,0.7875,0.6693749999999999,691,691,0.6906249999999999
694,Arman,Yakubov,Male,68,1977-10-07 00:00:00,VP Quality Control,Property,High Net Worth,N,Yes,17,11121 Jackson Crossing,2323,NSW,Australia,4,0.59,0.7374999999999999,0.7374999999999999,0.7374999999999999,691,691,0.6906249999999999
695,Gardiner,Gypps,Male,91,1991-06-01,VP Product Management,Retail,Mass Customer,N,Yes,13,1 Elgar Alley,2166,NSW,Australia,9,0.69,0.8624999999999999,1.078125,0.91640625,691,691,0.6906249999999999
696,Cathleen,Le Teve,Female,75,1950-11-06,Recruiting Manager,,High Net Worth,N,No,18,32834 Caliangt Way,4211,QLD,Australia,3,0.79,0.79,0.79,0.79,691,691,0.6906249999999999
697,Thaddus,Joder,Male,31,1957-12-10,,Manufacturing,Mass Customer,N,No,7,27185 Fisk Drive,2290,NSW,Australia,8,0.76,0.76,0.76,0.646,698,698,0.69
698,Josepha,Clamp,Female,12,1961-11-03,Marketing Manager,,High Net Worth,N,No,12,2 Harper Junction,2069,NSW,Australia,12,0.73,0.73,0.9125,0.9125,698,698,0.69
699,Jillane,Simion,Female,8,1974-07-03,VP Marketing,Manufacturing,High Net Worth,N,No,7,7 Caliangt Street,4209,QLD,Australia,3,0.88,0.88,0.88,0.88,700,700,0.6875
700,Lynnell,Shoesmith,Female,44,1981-01-29,Occupational Therapist,Health,High Net Worth,N,Yes,7,5331 Ilene Parkway,2560,NSW,Australia,8,0.53,0.6625000000000001,0.6625000000000001,0.6625000000000001,700,700,0.6875
701,Mandie,MacAdie,Female,39,1974-12-25 00:00:00,Chief Design Engineer,Telecommunications,High Net Worth,N,No,13,1009 Roxbury Point,2110,NSW,Australia,11,0.66,0.66,0.8250000000000001,0.8250000000000001,700,700,0.6875
702,Ferdinand,Billie,Male,97,1965-09-04,Chemical Engineer,Manufacturing,Mass Customer,N,No,6,660 Carey Avenue,2759,NSW,Australia,8,0.79,0.79,0.9875,0.839375,700,700,0.6875
703,Suzy,Bussens,Female,44,1973-04-29,,Financial Services,Mass Customer,N,No,13,25 Oneill Alley,4102,QLD,Australia,9,1.05,1.05,1.3125,1.1156249999999999,700,700,0.6875
704,Emeline,Vezey,Female,37,1953-08-07,Dental Hygienist,Health,Affluent Customer,N,Yes,19,2 Golden Leaf Parkway,3759,VIC,Australia,7,0.44,0.55,0.55,0.55,700,700,0.6875
705,Cissiee,Baylis,Female,99,1951-07-22,Cost Accountant,Financial Services,High Net Worth,N,No,16,18 Dottie Park,2230,NSW,Australia,11,0.61,0.61,0.7625,0.7625,700,700,0.6875
706,Roldan,Raybould,Male,27,1975-11-18,Actuary,Financial Services,Mass Customer,N,No,11,85 Badeau Pass,3158,VIC,Australia,8,0.98,0.98,0.98,0.833,700,700,0.6875
707,Barth,Weare,Male,18,1946-08-22,Clinical Specialist,Health,Mass Customer,N,Yes,8,784 Lotheville Court,2541,NSW,Australia,5,0.45,0.5625,0.5625,0.47812499999999997,708,708,0.68
708,Alta,Pithcock,Female,64,1999-11-18,GIS Technical Architect,Financial Services,Mass Customer,N,No,2,57568 Northview Junction,2141,NSW,Australia,7,0.59,0.59,0.59,0.5015,708,708,0.68
709,Marc,Keunemann,Male,57,1972-09-04,Dental Hygienist,Health,Affluent Customer,N,Yes,14,283 Golf View Lane,2747,NSW,Australia,8,0.68,0.8500000000000001,0.8500000000000001,0.8500000000000001,708,708,0.68
710,Bertine,Smalles,Female,85,1983-12-10,VP Quality Control,Financial Services,Mass Customer,N,Yes,9,7 Johnson Hill,3028,VIC,Australia,8,0.47,0.5874999999999999,0.7343749999999999,0.6242187499999999,708,708,0.68
711,Wilbert,O'Loughnan,Male,14,1983-05-18,Paralegal,Financial Services,Mass Customer,N,Yes,6,22580 Doe Crossing Drive,4055,QLD,Australia,9,0.93,1.1625,1.453125,1.23515625,708,708,0.68
712,Seymour,Fellibrand,Male,28,1971-10-11,Structural Analysis Engineer,,Affluent Customer,N,Yes,18,96081 Lakewood Hill,4650,QLD,Australia,2,0.54,0.675,0.675,0.675,708,708,0.68
713,Miran,Runchman,Female,47,1975-07-09,Nurse,Retail,Mass Customer,N,No,17,6634 Old Gate Parkway,4304,QLD,Australia,3,0.73,0.73,0.73,0.6204999999999999,708,708,0.68
714,Dorotea,Fenwick,Female,74,1950-10-12,Nurse,Financial Services,High Net Worth,N,No,12,72 Lukken Crossing,2016,NSW,Australia,11,0.92,0.92,1.1500000000000001,1.1500000000000001,715,715,0.67734375
715,Jenny,Massy,Female,82,1963-10-16,Project Manager,Telecommunications,Mass Customer,N,Yes,10,6 Meadow Ridge Pass,2470,NSW,Australia,2,0.57,0.7124999999999999,0.8906249999999999,0.7570312499999999,715,715,0.67734375
716,Hyman,Petrolli,Male,8,1965-09-09,Senior Sales Associate,,Affluent Customer,N,Yes,4,290 Menomonie Circle,3782,VIC,Australia,7,0.71,0.8875,0.8875,0.8875,715,715,0.67734375
717,Beatrix,McGivena,Female,26,1966-10-18,Assistant Manager,Health,Mass Customer,N,Yes,9,6 Sutherland Parkway,4879,QLD,Australia,10,0.81,1.0125000000000002,1.2656250000000002,1.0757812500000001,715,715,0.67734375
718,Nalani,Hallad,Female,15,1999-11-30,Environmental Specialist,Health,Affluent Customer,N,Yes,9,1 Oriole Crossing,3184,VIC,Australia,9,0.41,0.5125,0.640625,0.640625,719,719,0.675
719,Inglebert,Butland,Male,71,1966-01-30,Actuary,Financial Services,Mass Customer,N,Yes,7,51837 Canary Center,2114,NSW,Australia,9,0.58,0.725,0.90625,0.7703125,719,719,0.675
720,Brendis,Pineaux,Male,12,1978-01-15,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,5,43030 Carberry Way,2560,NSW,Australia,4,0.93,0.93,0.93,0.7905,719,719,0.675
721,Jaimie,Lancastle,Male,71,1972-10-23,VP Marketing,,Mass Customer,N,Yes,5,0 Bay Drive,2750,NSW,Australia,8,1.06,1.3250000000000002,1.3250000000000002,1.1262500000000002,722,722,0.6715
722,Glendon,Malham,Male,36,1965-08-21,Web Designer I,Manufacturing,Mass Customer,N,No,17,6 Anzinger Pass,3030,VIC,Australia,6,0.9,0.9,0.9,0.765,722,722,0.6715
723,Morganica,Bentke,Female,40,1977-01-03 00:00:00,Marketing Assistant,IT,Affluent Customer,N,Yes,21,19453 Ramsey Point,3067,VIC,Australia,11,0.41,0.5125,0.640625,0.640625,724,724,0.67
724,Calida,Schaben,Female,54,1969-03-06,Recruiting Manager,,Mass Customer,N,Yes,10,1861 Chive Court,2199,NSW,Australia,9,1.03,1.2875,1.609375,1.36796875,725,725,0.6693749999999999
725,Hallsy,Voysey,Male,83,1970-03-11,Business Systems Development Analyst,,Mass Customer,N,No,16,9 Westerfield Point,3437,VIC,Australia,9,0.49,0.49,0.6125,0.520625,725,725,0.6693749999999999
726,Lanny,Currall,Male,37,1997-10-23,Developer IV,,High Net Worth,N,Yes,9,3 Redwing Center,2209,NSW,Australia,10,0.69,0.8624999999999999,1.078125,1.078125,725,725,0.6693749999999999
727,Son,Varney,Male,75,1993-11-02,Analog Circuit Design manager,Property,Mass Customer,N,Yes,10,189 Bayside Court,2480,NSW,Australia,7,1.03,1.2875,1.2875,1.094375,725,725,0.6693749999999999
728,Bartram,Caltun,Male,28,1956-09-15,Internal Auditor,Health,Affluent Customer,N,Yes,12,174 Farwell Point,2121,NSW,Australia,11,1.02,1.275,1.59375,1.59375,725,725,0.6693749999999999
729,Halette,Borsi,Female,60,1961-12-10,Research Nurse,Health,Affluent Customer,N,Yes,16,356 Pennsylvania Point,2128,NSW,Australia,9,0.95,1.1875,1.484375,1.484375,725,725,0.6693749999999999
730,Killie,Densie,Male,87,1997-03-28,Environmental Tech,IT,Mass Customer,N,Yes,11,62 Dryden Junction,2042,NSW,Australia,10,0.6,0.75,0.9375,0.796875,731,731,0.6640625
731,Mandi,Adamsson,Female,40,1992-04-07,Programmer Analyst I,Manufacturing,Mass Customer,N,Yes,5,25 Westerfield Road,4165,QLD,Australia,5,1.0,1.25,1.25,1.0625,731,731,0.6640625
732,Kylila,Basezzi,Female,94,1945-06-11,Assistant Manager,,Mass Customer,N,Yes,9,64 Armistice Point,4217,QLD,Australia,9,0.55,0.6875,0.859375,0.73046875,733,733,0.6625000000000001
733,Yardley,Matten,Male,35,1991-03-06,Junior Executive,Financial Services,Mass Customer,N,No,15,74 Everett Court,4408,QLD,Australia,2,0.7,0.7,0.7,0.595,733,733,0.6625000000000001
734,Shepperd,Leonards,Male,17,1981-04-14,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5,38 Nobel Lane,2147,NSW,Australia,9,0.42,0.525,0.65625,0.5578124999999999,733,733,0.6625000000000001
735,Hamel,Curzey,Male,11,1990-04-04,Structural Engineer,,Mass Customer,N,Yes,9,6936 Homewood Avenue,4000,QLD,Australia,7,0.65,0.8125,0.8125,0.6906249999999999,733,733,0.6625000000000001
736,Fancie,Woofendell,Female,68,1966-09-17,Research Nurse,Health,Mass Customer,N,Yes,6,8 Crowley Center,4212,QLD,Australia,7,0.42,0.525,0.525,0.44625,733,733,0.6625000000000001
737,Zebulen,Emtage,Male,52,1963-09-01,Senior Developer,,High Net Worth,N,Yes,17,44 Ronald Regan Parkway,4352,QLD,Australia,7,0.42,0.525,0.525,0.525,733,733,0.6625000000000001
738,Micheil,Fleote,Male,48,1975-09-20,Civil Engineer,Manufacturing,High Net Worth,N,No,16,174 Lotheville Crossing,2093,NSW,Australia,9,0.8,0.8,1.0,1.0,739,739,0.66
739,Cecily,Faircley,Female,42,1947-06-12,Accountant IV,IT,Affluent Customer,N,Yes,19,8 Bluejay Road,4301,QLD,Australia,1,0.89,1.1125,1.1125,1.1125,739,739,0.66
740,Glory,Chilcott,Female,49,1939-09-09,,Telecommunications,High Net Worth,N,No,9,4286 Rowland Circle,4165,QLD,Australia,5,0.6,0.6,0.6,0.6,741,741,0.65875
741,Sinclair,Wark,Male,68,1974-02-21,Financial Analyst,Financial Services,Mass Customer,N,Yes,11,44 Thompson Center,2134,NSW,Australia,9,1.02,1.275,1.59375,1.3546875,741,741,0.65875
742,Tomaso,Horsley,Male,97,2001-04-16,Junior Executive,Financial Services,Mass Customer,N,Yes,10,70360 Onsgard Plaza,3977,VIC,Australia,6,0.62,0.775,0.96875,0.8234374999999999,741,741,0.65875
743,Gilli,Christophers,Female,70,1948-03-02,Database Administrator IV,Property,Affluent Customer,N,Yes,17,53870 Jay Pass,4575,QLD,Australia,9,0.92,1.1500000000000001,1.4375000000000002,1.4375000000000002,744,744,0.65625
744,Errick,Burgin,Male,87,1998-08-19,Professor,Entertainment,Mass Customer,N,No,11,417 Killdeer Alley,2650,NSW,Australia,2,0.46,0.46,0.5750000000000001,0.48875,744,744,0.65625
745,Damian,Renard,Male,43,1976-07-19,Software Consultant,Retail,Affluent Customer,N,No,8,28 Prentice Trail,2155,NSW,Australia,10,1.05,1.05,1.3125,1.3125,744,744,0.65625
746,Agnola,Batterson,Female,86,1980-01-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,7,216 Bultman Park,4305,QLD,Australia,3,0.4,0.4,0.5,0.425,747,747,0.6545
747,Riki,Wandtke,Female,25,1962-05-12,Librarian,Entertainment,Mass Customer,N,Yes,5,435 Mitchell Street,4115,QLD,Australia,7,0.64,0.8,0.8,0.68,748,748,0.65078125
748,Mikol,Eck,Male,99,1975-07-25 00:00:00,VP Marketing,Financial Services,Mass Customer,N,Yes,21,15621 Twin Pines Crossing,4130,QLD,Australia,9,0.63,0.7875,0.984375,0.83671875,748,748,0.65078125
749,Phyllis,Wibberley,Female,7,1971-01-10,Web Designer IV,Retail,Affluent Customer,N,No,11,03 Bellgrove Avenue,2066,NSW,Australia,12,0.97,0.97,1.2125,1.2125,750,750,0.65
750,Burt,Vasechkin,Male,33,1950-04-15,Senior Sales Associate,Retail,Mass Customer,N,Yes,20,89100 Rusk Crossing,3338,VIC,Australia,2,0.65,0.8125,0.8125,0.6906249999999999,751,751,0.648125
751,Adriana,Saundercock,U,20,,Nurse,IT,High Net Worth,N,Yes,14,82 Gina Junction,3806,VIC,Australia,7,0.52,0.65,0.65,0.65,751,751,0.648125
752,Trudie,Phinnessy,Female,45,1960-07-04,,Financial Services,Mass Customer,N,Yes,15,077 Dennis Lane,3030,VIC,Australia,9,0.72,0.8999999999999999,1.125,0.9562499999999999,751,751,0.648125
753,Frederigo,Cribbott,Male,35,1965-03-15,Social Worker,Health,Mass Customer,N,No,16,42280 Namekagon Crossing,2140,NSW,Australia,8,0.93,0.93,0.93,0.7905,754,754,0.646
754,Glenda,Eliet,Female,87,1974-06-17,Quality Control Specialist,,Mass Customer,N,No,12,1 Fordem Way,3844,VIC,Australia,7,0.69,0.69,0.8624999999999999,0.7331249999999999,755,755,0.64
755,Darb,,Male,80,1969-06-04,Food Chemist,Health,Affluent Customer,N,No,10,780 Bonner Pass,4034,QLD,Australia,5,0.49,0.49,0.49,0.49,755,755,0.64
756,Cal,Van den Velde,Male,22,1996-03-18,Senior Sales Associate,Financial Services,Affluent Customer,N,Yes,6,77916 Moland Park,3174,VIC,Australia,6,0.83,1.0374999999999999,1.0374999999999999,1.0374999999999999,755,755,0.64
757,Stephani,Sidsaff,Female,32,1973-09-29,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,6,00 Southridge Avenue,2036,NSW,Australia,11,0.72,0.8999999999999999,1.125,0.9562499999999999,755,755,0.64
758,Meade,Bampton,Male,69,1982-04-25,Health Coach III,Health,High Net Worth,N,No,17,7870 Stuart Crossing,2090,NSW,Australia,7,0.6,0.6,0.6,0.6,755,755,0.64
759,Flore,Cashen,Female,79,1978-06-21,,Health,High Net Worth,N,No,17,4 Vera Pass,2640,NSW,Australia,4,1.07,1.07,1.07,1.07,760,760,0.6375
760,Leighton,Firbanks,Male,51,1973-12-22 00:00:00,Teacher,Retail,Affluent Customer,N,No,21,7234 Sycamore Pass,4178,QLD,Australia,3,1.09,1.09,1.09,1.09,760,760,0.6375
761,Petr,Westman,Male,5,1987-11-02,Nurse Practicioner,Property,Mass Customer,N,No,7,98454 Dapin Park,4556,QLD,Australia,7,0.93,0.93,0.93,0.7905,760,760,0.6375
762,Yorgos,Dewhurst,Male,6,1950-09-09,Software Consultant,Argiculture,Affluent Customer,N,No,16,4 Talmadge Road,4701,QLD,Australia,1,0.99,0.99,0.99,0.99,760,760,0.6375
763,Simmonds,Bapty,Male,52,2002-01-04,Junior Executive,Financial Services,Affluent Customer,N,No,8,47 Susan Park,2025,NSW,Australia,12,1.04,1.04,1.3,1.3,760,760,0.6375
764,Hagen,MacCarter,Male,93,1983-02-08,,Entertainment,Affluent Customer,N,Yes,15,7 Ramsey Trail,3172,VIC,Australia,9,0.54,0.675,0.84375,0.84375,760,760,0.6375
765,Cazzie,Stanwix,Male,37,1960-10-01,Research Assistant IV,Manufacturing,High Net Worth,N,Yes,11,6026 Mallory Drive,4561,QLD,Australia,7,0.8,1.0,1.0,1.0,760,760,0.6375
766,Geoff,Gwillym,Male,89,1999-02-22,Clinical Specialist,Health,Affluent Customer,N,No,8,1 Eliot Plaza,2323,NSW,Australia,4,1.1,1.1,1.375,1.375,760,760,0.6375
767,Simonette,,Female,4,1990-04-06,VP Product Management,Manufacturing,Affluent Customer,N,Yes,6,66 Hoffman Court,2232,NSW,Australia,8,0.89,1.1125,1.1125,1.1125,760,760,0.6375
768,Deirdre,Sturgeon,Female,11,1965-12-22,VP Sales,Retail,Mass Customer,N,Yes,9,7 Sycamore Terrace,2232,NSW,Australia,10,0.53,0.6625000000000001,0.8281250000000001,0.7039062500000001,760,760,0.6375
769,Andrea,Pendle,Female,86,1938-08-05,,,High Net Worth,N,Yes,13,31281 Meadow Valley Way,4500,QLD,Australia,6,0.56,0.7000000000000001,0.8750000000000001,0.8750000000000001,760,760,0.6375
770,Juliann,Siemantel,Female,86,1947-12-15,Librarian,Entertainment,Mass Customer,N,No,22,28 Parkside Park,3046,VIC,Australia,8,0.42,0.42,0.525,0.44625,760,760,0.6375
771,Janaye,Eade,Female,23,1984-12-13,Chief Design Engineer,Health,Affluent Customer,N,No,4,2782 Northridge Street,2420,NSW,Australia,3,0.77,0.77,0.77,0.77,760,760,0.6375
772,Dylan,Stranio,Male,47,1953-04-02,Project Manager,Manufacturing,High Net Worth,N,Yes,9,3662 Beilfuss Lane,2170,NSW,Australia,8,0.75,0.9375,0.9375,0.9375,773,773,0.63
773,Mel,Rochford,Female,11,1989-07-23,Assistant Professor,Retail,Mass Customer,N,Yes,4,56334 Vera Crossing,3013,VIC,Australia,9,0.63,0.7875,0.984375,0.83671875,774,774,0.626875
774,Elvin,Trayhorn,Male,46,1993-06-02,VP Accounting,Financial Services,High Net Worth,N,No,10,79 Sheridan Point,2231,NSW,Australia,10,0.94,0.94,1.1749999999999998,1.1749999999999998,774,774,0.626875
775,Dmitri,Viant,U,62,,Paralegal,Financial Services,Affluent Customer,N,No,5,95960 Warner Parkway,3842,VIC,Australia,1,0.67,0.67,0.67,0.67,774,774,0.626875
776,Sonni,Milligan,Female,73,1988-03-05,Budget/Accounting Analyst III,Retail,Mass Customer,N,Yes,14,04769 Dahle Plaza,3170,VIC,Australia,9,0.48,0.6,0.75,0.6375,774,774,0.626875
777,Kellina,Haygreen,Female,38,1966-01-19,Librarian,Entertainment,Affluent Customer,N,No,18,5731 Bunker Hill Lane,2046,NSW,Australia,10,1.0,1.0,1.25,1.25,778,778,0.625
778,Yuma,Dennick,Male,40,1972-11-10,,Manufacturing,Mass Customer,N,Yes,6,89244 Macpherson Trail,2528,NSW,Australia,8,0.58,0.725,0.725,0.61625,778,778,0.625
779,Ashleigh,,Female,46,1996-04-05,Budget/Accounting Analyst III,,Mass Customer,N,Yes,6,922 Utah Avenue,3204,VIC,Australia,12,0.93,1.1625,1.453125,1.23515625,780,780,0.6242187499999999
780,Therese,Brotherhood,Female,30,1981-07-28,Food Chemist,Health,Mass Customer,N,No,10,25044 Bay Avenue,2042,NSW,Australia,10,0.56,0.56,0.7000000000000001,0.5950000000000001,780,780,0.6242187499999999
781,Pansie,Beccero,Female,35,1964-07-07,Software Test Engineer I,Financial Services,Affluent Customer,N,Yes,10,315 Hudson Road,4818,QLD,Australia,5,0.56,0.7000000000000001,0.7000000000000001,0.7000000000000001,782,782,0.6204999999999999
782,Reinaldos,Simmig,Male,55,1955-01-15,Nurse Practicioner,Manufacturing,High Net Worth,N,No,8,6112 Mariners Cove Park,3147,VIC,Australia,10,0.8,0.8,1.0,1.0,782,782,0.6204999999999999
783,Calhoun,Mussington,Male,98,1992-10-13,Dental Hygienist,Health,Mass Customer,N,No,12,176 Fallview Plaza,2019,NSW,Australia,9,0.94,0.94,1.1749999999999998,0.9987499999999998,782,782,0.6204999999999999
784,Winn,Wells,Male,66,1994-04-12,Analyst Programmer,Manufacturing,Affluent Customer,N,No,9,544 Pawling Road,2230,NSW,Australia,10,1.04,1.04,1.3,1.3,785,785,0.62
785,Rafi,Brettelle,Male,89,1956-08-12,Operator,Health,High Net Worth,N,No,6,11 Brickson Park Alley,2166,NSW,Australia,10,0.79,0.79,0.9875,0.9875,786,786,0.61625
786,Fey,,Female,48,1957-09-04,Research Nurse,Health,High Net Worth,N,Yes,11,77 Paget Park,3147,VIC,Australia,12,1.01,1.2625,1.578125,1.578125,786,786,0.61625
787,Verne,Loalday,Male,1,1982-03-20,Marketing Assistant,IT,High Net Worth,N,No,7,598 Memorial Place,2082,NSW,Australia,10,0.54,0.54,0.675,0.675,788,788,0.6125
788,Eleonora,Wiszniewski,Female,49,1980-04-23,Financial Advisor,Financial Services,Affluent Customer,N,No,9,6227 Quincy Terrace,4740,QLD,Australia,2,0.78,0.78,0.78,0.78,788,788,0.6125
789,Fayre,Brannigan,Female,32,1992-10-13,Geological Engineer,Manufacturing,Mass Customer,N,Yes,9,31351 Sunbrook Place,2234,NSW,Australia,10,0.89,1.1125,1.390625,1.1820312499999999,788,788,0.6125
790,Eachelle,Noirel,Female,93,1974-01-26,Registered Nurse,Health,Affluent Customer,N,Yes,11,80 Schiller Center,2292,NSW,Australia,6,1.05,1.3125,1.640625,1.640625,791,791,0.612
791,Carl,Troyes,Male,4,1973-03-12,Associate Professor,Property,Mass Customer,N,No,7,1217 Melody Alley,3109,VIC,Australia,10,0.53,0.53,0.6625000000000001,0.5631250000000001,791,791,0.612
792,Cordie,Brankley,Female,79,1954-09-21,Librarian,Entertainment,High Net Worth,N,No,18,46 Westerfield Place,2195,NSW,Australia,6,1.02,1.02,1.02,1.02,793,793,0.6109375000000001
793,Jackie,Pays,Male,21,1955-11-09,Developer I,Health,Mass Customer,N,No,9,75024 Ronald Regan Hill,2135,NSW,Australia,12,0.65,0.65,0.8125,0.6906249999999999,794,794,0.6056249999999999
794,Carroll,Schlagman,Female,61,1951-08-25,Clinical Specialist,Health,Affluent Customer,N,No,13,15 Fisk Road,2099,NSW,Australia,9,1.1,1.1,1.375,1.375,795,795,0.6034999999999999
795,Frans,Idale,Male,1,1969-10-03,Nurse,Manufacturing,Mass Customer,N,No,10,96 Hermina Place,4350,QLD,Australia,2,0.45,0.45,0.45,0.3825,795,795,0.6034999999999999
796,Amara,Clow,Female,47,1966-11-17,Biostatistician IV,Financial Services,Mass Customer,N,Yes,13,99376 Namekagon Street,3101,VIC,Australia,12,0.51,0.6375,0.796875,0.67734375,797,797,0.6
797,Anthony,Morison,Male,7,1938-06-08,General Manager,Health,Mass Customer,N,No,12,276 Derek Circle,2759,NSW,Australia,9,0.82,0.82,1.025,0.8712499999999999,797,797,0.6
798,Cherye,Stanfield,Female,0,1981-07-05,Environmental Tech,Manufacturing,Affluent Customer,N,No,13,56766 Mariners Cove Place,2256,NSW,Australia,9,0.8,0.8,1.0,1.0,797,797,0.6
799,Ansell,Tolhurst,Male,77,1949-08-11,Chemical Engineer,Manufacturing,Affluent Customer,N,No,22,13 Montana Place,2232,NSW,Australia,10,1.1,1.1,1.375,1.375,797,797,0.6
800,Erminie,Rabidge,Female,64,1982-03-09,,Manufacturing,High Net Worth,N,No,17,1969 Melody Lane,2170,NSW,Australia,8,0.85,0.85,0.85,0.85,801,801,0.59765625
801,Rosene,Beckey,Female,25,1974-05-21,Account Executive,Health,Mass Customer,N,Yes,14,02463 Portage Center,2107,NSW,Australia,11,0.59,0.7374999999999999,0.9218749999999999,0.7835937499999999,801,801,0.59765625
802,Darlleen,Shalcras,Female,77,1980-09-14,Health Coach I,Health,Mass Customer,N,No,11,383 Graceland Avenue,2010,NSW,Australia,10,0.71,0.71,0.8875,0.7543749999999999,801,801,0.59765625
803,Bryon,Goundry,Male,79,1951-02-05,Marketing Manager,Manufacturing,Mass Customer,N,No,21,005 Kensington Street,4165,QLD,Australia,5,0.62,0.62,0.62,0.527,804,804,0.5950000000000001
804,Sherwin,Minocchi,Male,71,1947-07-13,Project Manager,,Mass Customer,N,Yes,11,1 Alpine Crossing,2536,NSW,Australia,8,1.04,1.3,1.3,1.105,804,804,0.5950000000000001
