,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
763,764,Samuel,Stiff,Male,40,1977-03-16 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,Yes,22.0
764,765,Valeria,Chazette,Female,50,1984-08-31 00:00:00,,Retail,Affluent Customer,N,No,16.0
765,766,Nonna,Hun,Female,16,1975-04-22 00:00:00,,Retail,Mass Customer,N,Yes,14.0
766,767,Gustav,Kos,Male,70,1955-12-16 00:00:00,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,No,11.0
767,768,Alexia,Wolford,Female,5,1974-01-14 00:00:00,Web Developer IV,Argiculture,Affluent Customer,N,Yes,21.0
768,769,Cameron,Letherbury,Male,65,1961-12-28 00:00:00,Analog Circuit Design manager,IT,Mass Customer,N,No,12.0
769,770,Zara,Maccaddie,Female,10,1984-02-05 00:00:00,Software Consultant,IT,High Net Worth,N,Yes,13.0
770,771,Lammond,MacGeffen,Male,12,1964-03-12 00:00:00,,,Affluent Customer,N,Yes,8.0
771,772,Lorianna,Vidyapin,Female,12,1998-12-26 00:00:00,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4.0
772,773,Robbie,Handaside,Male,77,1985-02-12 00:00:00,,Financial Services,Affluent Customer,N,Yes,20.0
773,774,Phelia,Perotti,Female,79,1998-11-27 00:00:00,Operator,Manufacturing,High Net Worth,N,No,1.0
774,775,Nikita,Kilby,Male,66,1982-09-21 00:00:00,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,4.0
775,776,Stanley,Seven,Male,30,1980-09-24 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,No,20.0
776,777,Wolfgang,Tarrier,Male,2,1993-01-09 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,4.0
777,778,Stacy,Pozzi,Male,24,1976-11-17 00:00:00,Assistant Professor,Manufacturing,High Net Worth,N,No,13.0
778,779,Maddy,Larrat,Female,1,1992-02-10 00:00:00,Staff Accountant III,Health,High Net Worth,N,No,7.0
779,780,Kim,,Female,24,1973-10-12 00:00:00,Professor,Financial Services,Mass Customer,N,No,20.0
780,781,Elvis,O'Leagham,Male,80,1958-11-15 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,17.0
781,782,Bevvy,Siegertsz,Female,30,1976-08-29 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,No,17.0
782,783,Rudd,Strangeways,Male,6,1985-07-25 00:00:00,Information Systems Manager,Retail,Affluent Customer,N,No,14.0
783,784,Frederik,Duckett,Male,10,1977-01-24 00:00:00,Accounting Assistant III,IT,High Net Worth,N,Yes,22.0
784,785,Anthea,Guesford,Female,48,1979-08-26 00:00:00,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18.0
785,786,Francklin,Ubanks,Male,34,1985-02-14 00:00:00,,Financial Services,Affluent Customer,N,No,16.0
786,787,Norma,Batrim,Female,29,1996-12-15 00:00:00,,Retail,Affluent Customer,N,Yes,2.0
787,788,Gregg,Townsend,Male,62,1964-07-01 00:00:00,Social Worker,Health,Mass Customer,N,No,11.0
788,789,Gabrielle,Giraudot,Female,69,1978-04-28 00:00:00,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,14.0
789,790,Yvonne,,Female,22,1968-03-24 00:00:00,Senior Editor,,Affluent Customer,N,No,15.0
790,791,Tootsie,Hurt,Female,3,1968-09-29 00:00:00,Professor,Manufacturing,Mass Customer,N,Yes,14.0
791,792,Mitch,Rains,Male,10,1975-11-19 00:00:00,Structural Engineer,,High Net Worth,N,Yes,4.0
792,793,Kissie,Delong,Female,97,1989-01-30 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,9.0
793,794,Scott,Ommundsen,Male,99,1955-05-12 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,16.0
794,795,Cassy,Awdry,Female,35,1973-08-20 00:00:00,Environmental Tech,Financial Services,High Net Worth,N,No,18.0
795,796,Ira,Lamlin,Female,8,1997-05-27 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,2.0
796,797,Meridel,Rawet,Female,51,1973-10-20 00:00:00,Internal Auditor,Financial Services,Mass Customer,N,No,19.0
797,798,Dorita,Blackburne,Female,22,1988-05-20 00:00:00,Teacher,Financial Services,High Net Worth,N,No,5.0
798,799,Harland,Spilisy,U,39,,Programmer I,IT,Mass Customer,N,Yes,
799,800,Quint,Popov,Male,68,1978-12-31 00:00:00,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0
800,801,Bertram,Linn,Male,28,1980-10-08 00:00:00,Geologist IV,,Affluent Customer,N,No,20.0
801,802,Ailyn,Carberry,Female,50,1986-02-20 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
802,803,Nina,Murcutt,Female,96,1999-11-11 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,3.0
803,804,Henrietta,Seater,Female,98,1999-06-17 00:00:00,Technical Writer,,High Net Worth,N,Yes,1.0
804,805,Jorrie,Hanhardt,Female,48,1960-04-19 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0
805,806,Carter,Kaesmakers,Male,66,1992-07-28 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,7.0
806,807,Lorne,Quested,Female,48,1980-11-25 00:00:00,Safety Technician I,,Affluent Customer,N,No,16.0
807,808,Nigel,Phippard,Male,21,1979-11-21 00:00:00,Social Worker,Health,High Net Worth,N,Yes,17.0
808,809,Nevsa,Washtell,Female,83,1977-10-23 00:00:00,Biostatistician III,Health,Mass Customer,N,No,18.0
809,810,Fawnia,Bartrum,Female,24,1998-04-04 00:00:00,Software Test Engineer IV,Health,Mass Customer,N,Yes,1.0
810,811,Ive,Chapelhow,Male,6,1984-01-13 00:00:00,Nurse Practicioner,,Mass Customer,N,No,8.0
811,812,Coral,Dunkirk,Female,1,1989-09-22 00:00:00,,Financial Services,Mass Customer,N,No,16.0
812,813,Lisette,Nesbit,Female,12,1962-03-21 00:00:00,Account Representative III,Health,Mass Customer,N,No,14.0
813,814,Raffarty,Giacomoni,Male,60,1959-12-23 00:00:00,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14.0
814,815,Caryn,Sampey,Female,47,1974-07-06 00:00:00,,Manufacturing,Mass Customer,N,Yes,22.0
815,816,Donni,Boor,Female,71,1957-01-10 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,15.0
816,817,Niel,Abilowitz,Male,38,1992-04-08 00:00:00,Editor,Financial Services,Mass Customer,N,Yes,6.0
817,818,Beverie,Bosanko,Female,17,1973-12-21 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,11.0
818,819,Temp,Thebeau,Male,7,1975-07-17 00:00:00,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0
819,820,Cecilia,Chipchase,Female,12,1977-01-06 00:00:00,,Financial Services,High Net Worth,N,No,16.0
820,821,Gregoor,Aronovitz,Male,41,1981-07-24 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0
821,822,Ardis,Tomlett,Female,67,1974-10-23 00:00:00,Sales Associate,Health,High Net Worth,N,No,17.0
822,823,Stesha,Morecombe,Female,91,1990-02-17 00:00:00,Internal Auditor,Manufacturing,Affluent Customer,N,No,9.0
823,824,Fleurette,Whardley,Female,97,1977-02-27 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12.0
824,825,Willis,Whyler,Male,17,1975-08-15 00:00:00,Computer Systems Analyst IV,,Affluent Customer,N,Yes,16.0
825,826,Marc,Waddilove,Male,92,1998-12-25 00:00:00,Recruiting Manager,Financial Services,Mass Customer,N,Yes,1.0
826,827,Phillis,Rudwell,Female,90,1996-05-07 00:00:00,,Health,Affluent Customer,N,No,5.0
827,828,Darda,Kernocke,Female,93,1957-12-14 00:00:00,,Health,Mass Customer,N,Yes,20.0
828,829,Byran,Goodfield,Male,84,2001-01-22 00:00:00,Environmental Tech,Financial Services,High Net Worth,N,Yes,2.0
829,830,Jayson,Chilcott,Male,58,1981-05-31 00:00:00,VP Quality Control,Manufacturing,Affluent Customer,N,No,6.0
830,831,Teddy,Keijser,Male,4,1973-04-20 00:00:00,Paralegal,Financial Services,Affluent Customer,N,No,11.0
831,832,Shaun,Murphey,Male,30,1977-11-30 00:00:00,Research Assistant IV,Retail,Mass Customer,N,No,14.0
832,833,Wadsworth,Hubane,Male,9,1995-10-03 00:00:00,Safety Technician II,,High Net Worth,N,Yes,4.0
833,834,Rudolf,Brandes,Male,37,1973-04-07 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,No,3.0
834,835,Zachary,Matyukon,Male,85,1968-04-22 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9.0
835,836,Clemence,Vautre,Female,33,1990-04-02 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,9.0
836,837,Derick,Fasler,Male,4,1957-01-11 00:00:00,Internal Auditor,,Mass Customer,N,Yes,13.0
837,838,Hayden,Heersema,Male,27,1971-02-03 00:00:00,Financial Advisor,Financial Services,High Net Worth,N,No,15.0
838,839,Charis,Greaves,U,14,,Structural Analysis Engineer,IT,Mass Customer,N,Yes,
839,840,Chas,Carabet,Male,94,1964-06-20 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0
840,841,Hanan,McGreay,Male,93,1966-09-22 00:00:00,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0
841,842,Mahmud,Dobbson,Male,59,1999-08-16 00:00:00,Compensation Analyst,Financial Services,High Net Worth,N,No,2.0
842,843,Salomone,Sleford,Male,80,1989-09-05 00:00:00,Developer II,Manufacturing,Affluent Customer,N,Yes,9.0
843,844,Tome,Tyt,Male,13,1978-01-13 00:00:00,Nurse Practicioner,Financial Services,High Net Worth,N,No,9.0
844,845,Koressa,Maris,Female,51,1973-12-24 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,No,3.0
845,846,Alvan,Rebichon,Male,60,1954-03-25 00:00:00,Geologist I,Manufacturing,Affluent Customer,N,No,17.0
846,847,Kelci,Morrison,Female,66,1991-05-26 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,9.0
847,848,Lannie,Chat,Male,79,1979-06-25 00:00:00,VP Product Management,Manufacturing,Mass Customer,N,No,13.0
848,849,Sylvan,Capper,Male,72,1969-09-15 00:00:00,Librarian,Entertainment,Mass Customer,N,No,10.0
849,850,Nevin,Hanfrey,Male,79,2000-09-24 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,1.0
850,851,Cammi,Tesmond,Female,19,1987-12-30 00:00:00,Project Manager,,Affluent Customer,N,Yes,2.0
851,852,Andie,Bonney,Female,37,2000-11-04 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,2.0
852,853,Nolana,Rotter,Female,26,1981-10-04 00:00:00,Media Manager I,Retail,Mass Customer,N,Yes,16.0
853,854,Charisse,Thoresby,Female,35,2000-10-24 00:00:00,Marketing Manager,,Affluent Customer,N,No,2.0
854,855,Bennie,Llywarch,Female,74,1974-10-26 00:00:00,General Manager,Retail,High Net Worth,N,Yes,16.0
855,856,Peyton,Monkeman,Male,63,1988-10-01 00:00:00,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0
856,857,Theo,,Female,15,1964-08-14 00:00:00,General Manager,,High Net Worth,N,No,4.0
857,858,Barby,Charlwood,Female,79,1980-06-02 00:00:00,Internal Auditor,Financial Services,High Net Worth,N,Yes,9.0
858,859,Devinne,Tommeo,Female,53,1978-08-02 00:00:00,Geologist I,Financial Services,Affluent Customer,N,Yes,7.0
859,860,Ida,,Female,80,1980-08-12 00:00:00,,,High Net Worth,N,Yes,7.0
860,861,Rebekah,Dmych,Female,73,1977-05-24 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17.0
861,862,Worden,Fossitt,Male,83,1977-12-27 00:00:00,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16.0
862,863,Kessiah,Logg,Female,19,1961-09-10 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5.0
863,864,Regen,Nares,Male,6,1970-03-06 00:00:00,,Retail,High Net Worth,N,Yes,4.0
864,865,Germain,De la Harpe,Female,73,1965-04-12 00:00:00,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19.0
865,866,Stanislaus,Gottelier,Male,28,1973-01-05 00:00:00,Associate Professor,,Affluent Customer,N,Yes,14.0
866,867,Lura,MacKim,Female,12,1973-05-10 00:00:00,VP Marketing,,Mass Customer,N,No,17.0
867,868,Effie,Duddy,Female,84,1979-07-18 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,11.0
868,869,Addia,Abels,Female,7,1984-03-11 00:00:00,Account Representative I,Financial Services,High Net Worth,N,Yes,10.0
869,870,Hugh,Wilce,Male,63,1964-01-29 00:00:00,Pharmacist,Health,Mass Customer,N,No,6.0
870,871,Janka,Yesinin,Female,40,1992-01-20 00:00:00,,,Mass Customer,N,Yes,5.0
871,872,Suki,Ivachyov,Female,47,1971-04-28 00:00:00,Structural Engineer,IT,Mass Customer,N,No,13.0
872,873,Worthington,Penwarden,Male,37,1959-12-23 00:00:00,Occupational Therapist,Health,Affluent Customer,N,Yes,20.0
873,874,Howard,Oseland,Male,78,2001-05-05 00:00:00,,Health,Mass Customer,N,Yes,1.0
874,875,Caryl,Linnett,Male,34,1999-02-23 00:00:00,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0
875,876,Neil,Jencey,Male,44,1968-10-06 00:00:00,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0
876,877,Didi,Milne,Female,92,1988-05-13 00:00:00,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3.0
877,878,Clarence,Silby,Male,31,1982-11-01 00:00:00,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0
878,879,Hestia,Smetoun,Female,58,1978-08-02 00:00:00,,,Mass Customer,N,No,12.0
879,880,Neely,Lundon,Female,11,1963-12-31 00:00:00,Internal Auditor,,High Net Worth,N,Yes,10.0
880,881,Carmella,O' Lone,Female,82,1980-05-07 00:00:00,Information Systems Manager,,High Net Worth,N,No,15.0
881,882,Esmaria,Lythgoe,Female,59,1965-09-29 00:00:00,,Property,Mass Customer,N,Yes,11.0
882,883,Lolita,Bennie,U,73,,Recruiter,IT,Mass Customer,N,Yes,
883,884,Pepito,Lamming,Male,11,1978-01-30 00:00:00,Web Designer IV,Property,Mass Customer,N,No,17.0
884,885,Yancey,Wivell,Male,20,1966-11-11 00:00:00,Statistician IV,Financial Services,Mass Customer,N,No,18.0
885,886,Dawna,McCullen,Female,53,1974-11-15 00:00:00,Accounting Assistant III,Health,Mass Customer,N,No,11.0
886,887,Patrizius,Hardinge,Male,55,1997-11-17 00:00:00,,Manufacturing,High Net Worth,N,No,1.0
887,888,Chickie,Gulleford,Female,62,1963-11-10 00:00:00,Accountant IV,Manufacturing,Mass Customer,N,No,10.0
888,889,Ezequiel,Coggeshall,Male,46,1967-02-19 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,10.0
889,890,Tony,Cordsen,Female,55,1974-02-01 00:00:00,Dental Hygienist,Health,Mass Customer,N,Yes,15.0
890,891,Talbot,Andrioni,Male,21,1981-08-06 00:00:00,Occupational Therapist,Health,High Net Worth,N,Yes,9.0
891,892,Conroy,Healy,U,22,,Office Assistant II,IT,Mass Customer,N,Yes,
892,893,Gibby,Fearnley,Male,97,1983-09-11 00:00:00,Geologist I,IT,Mass Customer,N,No,16.0
893,894,Catie,Kibbey,Female,13,1970-12-18 00:00:00,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9.0
894,895,Juli,Curness,Female,58,1966-09-03 00:00:00,,,Mass Customer,N,Yes,12.0
895,896,Idell,Belderson,Female,25,1978-06-10 00:00:00,VP Sales,,Mass Customer,N,No,15.0
896,897,Pris,Fance,Female,25,1969-01-11 00:00:00,Account Executive,Manufacturing,Mass Customer,N,No,11.0
897,898,Reyna,Braizier,Female,53,1977-08-28 00:00:00,General Manager,Financial Services,Affluent Customer,N,No,16.0
898,899,Teodora,Lawling,Female,42,1963-08-05 00:00:00,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12.0
899,900,Clevey,Ivamy,Male,48,1990-08-07 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,5.0
900,901,Letta,McCarter,Female,13,1975-04-27 00:00:00,,Retail,Mass Customer,N,Yes,16.0
901,902,Selene,Vasiltsov,Female,37,1989-07-26 00:00:00,Staff Scientist,Retail,Mass Customer,N,No,18.0
902,903,Hewe,Lidgley,Male,46,1961-07-03 00:00:00,,Financial Services,Mass Customer,N,No,14.0
903,904,Kariotta,Ludman,Female,51,1974-05-06 00:00:00,Database Administrator II,,High Net Worth,N,Yes,11.0
904,905,Dorian,Drinkel,Female,41,1978-02-11 00:00:00,Safety Technician II,Manufacturing,Affluent Customer,N,No,12.0
905,906,Cammy,Marcroft,Male,73,1998-12-30 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0
906,907,Eamon,McWhin,Male,51,1978-12-25 00:00:00,Sales Associate,Property,High Net Worth,N,Yes,17.0
907,908,Carry,Tomlett,Female,86,1980-08-28 00:00:00,,Financial Services,Affluent Customer,N,Yes,17.0
908,909,Suzette,Surgison,Female,77,1960-01-04 00:00:00,Operator,,High Net Worth,N,Yes,8.0
909,910,Lewes,Foulcher,Male,50,1986-04-26 00:00:00,Biostatistician I,Financial Services,Mass Customer,N,No,14.0
910,911,Marcellus,Shawcroft,Male,62,1974-10-13 00:00:00,Structural Analysis Engineer,Property,Affluent Customer,N,No,3.0
911,912,Vince,Dalmon,Male,37,1968-07-19 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,19.0
912,913,Dayle,Spearman,Female,67,2000-10-28 00:00:00,,Financial Services,Mass Customer,N,No,1.0
913,914,Marc,Egleton,Male,73,1999-06-16 00:00:00,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2.0
914,915,Austina,Orrice,Female,17,1984-09-07 00:00:00,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7.0
915,916,Joycelin,,Female,18,1991-06-18 00:00:00,Recruiter,,Affluent Customer,N,No,8.0
916,917,Odo,MacKaig,Male,63,1964-05-06 00:00:00,VP Product Management,Financial Services,Mass Customer,N,No,19.0
917,918,Mahmud,Chiles,Male,73,1975-02-26 00:00:00,Internal Auditor,Health,High Net Worth,N,No,13.0
918,919,Grove,Peltzer,Male,48,1987-07-17 00:00:00,Registered Nurse,Health,Mass Customer,N,Yes,13.0
919,920,Stefano,Thornborrow,Male,89,1976-01-19 00:00:00,Software Test Engineer IV,Health,Mass Customer,N,Yes,19.0
920,921,Gretchen,Seneschal,Female,77,1979-12-19 00:00:00,Help Desk Technician,Manufacturing,Mass Customer,N,No,7.0
921,922,Bekki,Ralston,Female,52,1972-10-10 00:00:00,Operator,Financial Services,Mass Customer,N,No,19.0
922,923,Garrek,Grimwade,Male,44,1977-06-26 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19.0
923,924,Clementius,Hambric,Male,33,1976-11-08 00:00:00,Computer Systems Analyst II,,Affluent Customer,N,No,13.0
924,925,Nicko,Pembridge,Male,42,1978-08-07 00:00:00,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0
925,926,Terrel,Matthisson,Male,18,1965-10-14 00:00:00,Professor,Telecommunications,Affluent Customer,N,No,10.0
926,927,Jarret,,Male,25,1966-02-19 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,Yes,18.0
927,928,Porty,Clemmitt,Male,61,1973-05-14 00:00:00,Associate Professor,,High Net Worth,N,Yes,18.0
928,929,Kippy,Conerding,Male,0,1965-09-04 00:00:00,Database Administrator III,Financial Services,Mass Customer,N,Yes,13.0
929,930,Evelina,Dinan,Female,86,1971-11-10 00:00:00,Executive Secretary,Retail,Mass Customer,N,Yes,8.0
930,931,Katrina,Sappson,Female,59,1999-08-07 00:00:00,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1.0
931,932,Yoko,Dowrey,Female,30,1989-07-20 00:00:00,Graphic Designer,,Mass Customer,N,No,18.0
932,933,Melany,L'oiseau,Female,75,1996-05-19 00:00:00,Help Desk Operator,Retail,Mass Customer,N,Yes,5.0
933,934,Marcellus,Louisot,Male,76,1996-01-22 00:00:00,Human Resources Manager,Manufacturing,Mass Customer,N,No,6.0
934,935,Aldin,Cracker,Male,76,1994-09-12 00:00:00,Marketing Manager,,Mass Customer,N,Yes,3.0
935,936,Raffaello,Godleman,Male,64,1988-05-16 00:00:00,Speech Pathologist,Health,High Net Worth,N,No,3.0
936,937,Nikolos,McKyrrelly,Male,65,1985-11-15 00:00:00,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15.0
937,938,Corabelle,,Female,18,1996-04-06 00:00:00,Technical Writer,Retail,Mass Customer,N,No,7.0
938,939,Cristian,Theodoris,Male,53,1961-01-10 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,6.0
939,940,Marnia,Claesens,Female,3,1987-06-16 00:00:00,Administrative Officer,Manufacturing,Mass Customer,N,No,9.0
940,941,Tye,Doohan,Male,13,1995-02-02 00:00:00,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1.0
941,942,Shirley,Brook,Female,31,1974-02-07 00:00:00,Director of Sales,Financial Services,Mass Customer,N,Yes,14.0
942,943,Holly,Gamett,Male,94,1979-09-17 00:00:00,Legal Assistant,Property,Affluent Customer,N,Yes,15.0
943,944,Anderea,Dallewater,Female,53,1976-01-12 00:00:00,,Manufacturing,Mass Customer,N,No,15.0
944,945,Hebert,Bernocchi,Male,59,1998-08-26 00:00:00,Human Resources Manager,,High Net Worth,N,Yes,1.0
945,946,Bettina,Farrer,Female,16,1961-07-17 00:00:00,Research Associate,Manufacturing,High Net Worth,N,No,12.0
946,947,Hyacinth,Naldrett,Female,43,1986-03-10 00:00:00,Pharmacist,Health,Mass Customer,N,No,10.0
947,948,Yardley,Argo,Male,19,1969-08-09 00:00:00,Recruiting Manager,,Affluent Customer,N,No,10.0
948,949,Jarid,Grebner,Male,18,1975-09-07 00:00:00,Executive Secretary,Health,Mass Customer,N,Yes,3.0
949,950,Bret,Ivakhnov,U,24,,Recruiter,IT,High Net Worth,N,Yes,
950,951,Meryl,Dumbar,Male,44,1999-09-29 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,1.0
951,952,Marina,Andresen,Female,34,1971-06-13 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,6.0
952,953,Jasmin,Brodeur,Female,16,1979-05-23 00:00:00,,,Mass Customer,N,No,7.0
953,954,Alain,Immins,Male,76,1995-02-28 00:00:00,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0
954,955,Teresina,Gibbie,Female,78,1989-10-01 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,9.0
955,956,Ezechiel,Pettecrew,Male,19,1960-09-26 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9.0
956,957,Jamima,Gannan,Female,80,1994-08-20 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0
957,958,Kristofor,Saulter,Male,15,1964-01-14 00:00:00,Biostatistician IV,Health,High Net Worth,N,No,18.0
958,959,Katharina,Jennins,Female,3,1986-10-26 00:00:00,Staff Scientist,,Affluent Customer,N,Yes,21.0
959,960,Lannie,Crumley,Male,1,1968-10-10 00:00:00,GIS Technical Architect,Health,Mass Customer,N,Yes,12.0
960,961,Rosamund,Shelton,Female,73,1986-08-10 00:00:00,Assistant Manager,Financial Services,Mass Customer,N,No,6.0
961,962,Granger,Tuftin,Male,49,1977-09-07 00:00:00,VP Product Management,,High Net Worth,N,Yes,17.0
962,963,Valery,Haresign,Female,56,1968-07-28 00:00:00,Budget/Accounting Analyst I,,High Net Worth,N,Yes,16.0
963,964,Rhetta,Grellier,Female,35,1994-01-24 00:00:00,Assistant Professor,Financial Services,High Net Worth,N,No,6.0
